scenario_label,uav,time_s,x_m,y_m,vx_mps,vy_mps,phase
SYNTHETIC_SCENARIO_ONLY,1,-17.876433988353572,-400.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-17.626433988353572,-393.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-17.376433988353572,-386.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-17.126433988353572,-379.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-16.876433988353572,-372.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-16.626433988353572,-365.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-16.376433988353572,-358.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-16.126433988353572,-351.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-15.876433988353572,-344.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-15.626433988353572,-337.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-15.376433988353572,-330.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-15.126433988353572,-323.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-14.876433988353572,-316.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-14.626433988353572,-309.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-14.376433988353572,-302.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-14.126433988353572,-295.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-13.876433988353572,-288.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-13.626433988353572,-281.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-13.376433988353572,-274.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-13.126433988353572,-267.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-12.876433988353572,-260.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-12.626433988353572,-253.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-12.376433988353572,-246.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-12.126433988353572,-239.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-11.876433988353572,-232.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-11.626433988353572,-225.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-11.376433988353572,-218.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-11.126433988353572,-211.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-10.876433988353572,-204.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-10.626433988353572,-197.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-10.376433988353572,-190.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-10.126433988353572,-183.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-9.876433988353572,-176.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-9.626433988353572,-169.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-9.376433988353572,-162.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-9.126433988353572,-155.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-8.876433988353572,-148.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-8.626433988353572,-141.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-8.376433988353572,-134.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-8.126433988353572,-127.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-7.88582566,-120.2629668061,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-7.876433988353572,-120.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-7.626433988353572,-113.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-7.376433988353572,-106.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-7.126433988353572,-99.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-6.876433988353572,-92.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-6.626433988353572,-85.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-6.376433988353572,-78.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-6.126433988353572,-71.0,0.0,28.0,0.0,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,1,-5.88582566,-64.2629668061,0.0,28.0,0.0,release
SYNTHETIC_SCENARIO_ONLY,1,-5.876433988353572,-64.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-5.626433988353572,-57.00000000000001,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-5.376433988353572,-50.00000000000001,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-5.126433988353572,-43.00000000000001,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-4.876433988353572,-36.00000000000001,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-4.626433988353572,-29.000000000000007,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-4.376433988353572,-22.000000000000007,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-4.126433988353572,-15.000000000000007,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-3.876433988353572,-8.000000000000007,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-3.626433988353572,-1.000000000000007,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-3.376433988353572,6.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-3.126433988353572,13.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-2.876433988353572,20.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-2.626433988353572,27.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-2.38582566,33.737033193900004,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-2.376433988353572,34.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-2.126433988353572,41.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-1.876433988353572,48.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-1.626433988353572,55.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-1.376433988353572,62.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-1.126433988353572,69.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-0.8764339883535719,76.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-0.6264339883535719,83.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-0.3764339883535719,90.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,-0.1264339883535719,97.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,0.0,100.5401516739,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,0.12356601164642811,104.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,0.3735660116464281,111.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,0.6235660116464281,118.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,0.8735660116464281,125.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,1.123566011646428,132.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,1.373566011646428,139.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,1.623566011646428,146.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,1.873566011646428,153.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,2.123566011646428,160.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,2.373566011646428,167.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,2.623566011646428,174.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,2.873566011646428,181.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,3.123566011646428,188.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,3.373566011646428,195.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,3.623566011646428,202.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,3.873566011646428,209.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,4.123566011646428,216.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,4.373566011646428,223.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,4.623566011646428,230.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,4.873566011646428,237.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,5.123566011646428,244.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,5.373566011646428,251.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,5.623566011646428,258.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,5.873566011646428,265.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,6.123566011646428,272.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,6.373566011646428,279.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,6.623566011646428,286.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,6.873566011646428,293.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,7.123566011646428,300.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,7.373566011646428,307.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,7.623566011646428,314.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,7.873566011646428,321.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,8.123566011646428,328.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,8.373566011646428,335.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,8.623566011646428,342.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,8.873566011646428,349.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,9.123566011646428,356.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,9.373566011646428,363.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,9.623566011646428,370.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,9.873566011646428,377.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,10.123566011646428,383.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,10.373566011646428,390.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,10.623566011646428,397.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,10.873566011646428,404.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,11.123566011646428,411.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,11.373566011646428,418.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,11.623566011646428,425.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,11.873566011646428,432.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,12.123566011646428,439.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,12.373566011646428,446.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,12.623566011646428,453.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,12.873566011646428,460.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,13.123566011646428,467.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,13.373566011646428,474.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,13.623566011646428,481.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,13.873566011646428,488.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,14.123566011646428,495.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,14.373566011646428,502.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,14.623566011646428,509.99999999999994,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,14.873566011646428,517.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,15.123566011646428,524.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,15.373566011646428,531.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,15.623566011646428,538.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,15.873566011646428,545.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,16.123566011646428,552.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,16.373566011646428,559.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,16.623566011646428,566.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,16.873566011646428,573.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,17.123566011646428,580.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,17.373566011646428,587.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,17.623566011646428,594.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,17.873566011646428,601.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,18.123566011646428,608.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,18.373566011646428,615.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,18.623566011646428,622.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,18.873566011646428,629.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,19.123566011646428,636.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,19.373566011646428,643.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,19.623566011646428,650.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,19.873566011646428,657.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,20.123566011646428,664.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,20.373566011646428,671.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,20.623566011646428,678.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,20.873566011646428,685.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,21.123566011646428,692.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,21.373566011646428,699.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,21.623566011646428,706.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,21.873566011646428,713.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,22.123566011646428,720.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,22.373566011646428,727.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,22.623566011646428,734.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,22.873566011646428,741.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,23.123566011646428,748.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,23.373566011646428,755.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,23.623566011646428,762.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,23.873566011646428,769.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,24.123566011646428,776.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,24.373566011646428,783.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,24.623566011646428,790.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,24.873566011646428,797.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,25.123566011646428,804.0,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,1,25.36104262064107,810.6493450518499,0.0,28.0,0.0,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,2,-8.346399714653828,-200.0,300.0,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-8.096399714653828,-194.61128072628756,295.5321476536125,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-7.846399714653828,-189.2225614525751,291.06429530722505,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-7.596399714653828,-183.83384217886265,286.59644296083763,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-7.346399714653828,-178.44512290515019,282.12859061445016,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-7.096399714653828,-173.05640363143775,277.6607382680627,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-6.846399714653828,-167.66768435772528,273.1928859216752,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-6.596399714653828,-162.27896508401284,268.7250335752878,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-6.346399714653828,-156.89024581030037,264.2571812289003,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-6.096399714653828,-151.50152653658793,259.78932888251285,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-5.846399714653828,-146.11280726287546,255.3214765361254,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-5.596399714653828,-140.72408798916302,250.85362418973793,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-5.346399714653828,-135.33536871545056,246.38577184335048,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-5.096399714653828,-129.94664944173812,241.917919496963,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-4.846399714653828,-124.55793016802566,237.45006715057553,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-4.596399714653828,-119.16921089431321,232.9822148041881,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-4.346399714653828,-113.78049162060076,228.51436245780064,21.55487709484981,-17.871409385549843,predeployment_to_release
SYNTHETIC_SCENARIO_ONLY,2,-4.096399714653828,-108.3917723468883,224.04651011141317,21.55487709484981,-17.871409385549843,predeployment_to_release
