time_s,smoke_radius_m,ship_cloud_distance_m,single_smoke_margin_m,fully_covered,t_b_s,t_m_s
6.73,120.0,17.501699999999996,22.4983,1,0.0,9.0
6.7524999999999995,120.0,17.328225000000003,22.671774999999997,1,0.0,9.0
6.775,120.0,17.154749999999996,22.845250000000007,1,0.0,9.0
6.797499999999999,120.0,16.981275000000004,23.01872499999999,1,0.0,9.0
6.82,120.0,16.807799999999997,23.1922,1,0.0,9.0
6.842499999999999,120.0,16.634325000000004,23.365674999999996,1,0.0,9.0
6.865,120.0,16.460849999999997,23.539150000000006,1,0.0,9.0
6.887499999999999,120.0,16.287375000000004,23.712625000000003,1,0.0,9.0
6.91,120.0,16.113899999999997,23.8861,1,0.0,9.0
6.932499999999999,120.0,15.940425000000007,24.059574999999995,1,0.0,9.0
6.955,120.0,15.76695,24.233050000000006,1,0.0,9.0
6.977499999999999,120.0,15.593475000000007,24.406524999999988,1,0.0,9.0
7.0,120.0,15.42,24.58,1,0.0,9.0
7.022499999999999,120.0,15.246525000000007,24.753474999999995,1,0.0,9.0
7.045,120.0,15.07305,24.926950000000005,1,0.0,9.0
7.067499999999999,120.0,14.899575000000008,25.100424999999987,1,0.0,9.0
7.09,120.0,14.7261,25.273899999999998,1,0.0,9.0
7.112499999999999,120.0,14.552625000000008,25.447374999999994,1,0.0,9.0
7.135,120.0,14.379150000000001,25.620850000000004,1,0.0,9.0
7.157499999999999,120.0,14.205675000000008,25.794324999999986,1,0.0,9.0
7.18,120.0,14.032200000000001,25.967799999999997,1,0.0,9.0
7.202499999999999,120.0,13.858725000000009,26.141274999999993,1,0.0,9.0
7.225,120.0,13.685250000000003,26.314750000000004,1,0.0,9.0
7.2475000000000005,120.0,13.511774999999997,26.488225,1,0.0,9.0
7.27,120.0,13.338300000000004,26.661699999999996,1,0.0,9.0
7.2925,120.0,13.164824999999997,26.835175000000007,1,0.0,9.0
7.3149999999999995,120.0,12.991350000000004,27.00864999999999,1,0.0,9.0
7.3375,120.0,12.817874999999997,27.182125,1,0.0,9.0
7.359999999999999,120.0,12.644400000000005,27.355599999999995,1,0.0,9.0
7.3825,120.0,12.470924999999998,27.529075000000006,1,0.0,9.0
7.404999999999999,120.0,12.297450000000005,27.702550000000002,1,0.0,9.0
7.4275,120.0,12.123974999999998,27.876025,1,0.0,9.0
7.449999999999999,120.0,11.950500000000005,28.049499999999995,1,0.0,9.0
7.4725,120.0,11.777024999999998,28.222975000000005,1,0.0,9.0
7.494999999999999,120.0,11.603550000000006,28.396449999999987,1,0.0,9.0
7.5175,120.0,11.430074999999999,28.569924999999998,1,0.0,9.0
7.539999999999999,120.0,11.256600000000006,28.743399999999994,1,0.0,9.0
7.5625,120.0,11.083125,28.916875000000005,1,0.0,9.0
7.584999999999999,120.0,10.909650000000006,29.09035,1,0.0,9.0
7.6075,120.0,10.736175000000001,29.263824999999997,1,0.0,9.0
7.629999999999999,120.0,10.562700000000008,29.437299999999993,1,0.0,9.0
7.6525,120.0,10.389225000000001,29.610775000000004,1,0.0,9.0
7.674999999999999,120.0,10.215750000000009,29.784249999999986,1,0.0,9.0
7.6975,120.0,10.042275000000002,29.957724999999996,1,0.0,9.0
7.719999999999999,120.0,9.86880000000001,30.131199999999993,1,0.0,9.0
7.7425,120.0,9.695325000000002,30.304675000000003,1,0.0,9.0
7.764999999999999,120.0,9.52185000000001,30.478149999999985,1,0.0,9.0
7.7875,120.0,9.348375000000003,30.651624999999996,1,0.0,9.0
7.8100000000000005,120.0,9.174899999999996,30.825100000000006,1,0.0,9.0
7.8325,120.0,9.001425000000003,30.998575000000002,1,0.0,9.0
7.855,120.0,8.827949999999996,31.17205,1,0.0,9.0
7.8774999999999995,120.0,8.654475000000003,31.345524999999995,1,0.0,9.0
7.9,120.0,8.480999999999998,31.519000000000005,1,0.0,9.0
7.922499999999999,120.0,8.307525000000004,31.692475,1,0.0,9.0
7.945,120.0,8.134049999999998,31.865949999999998,1,0.0,9.0
7.967499999999999,120.0,7.960575000000005,32.039424999999994,1,0.0,9.0
7.99,120.0,7.787099999999998,32.212900000000005,1,0.0,9.0
8.0125,120.0,7.613625000000005,32.386375,1,0.0,9.0
8.035,120.0,7.440149999999999,32.55985,1,0.0,9.0
8.0575,120.0,7.266675000000006,32.733324999999994,1,0.0,9.0
8.08,120.0,7.0931999999999995,32.906800000000004,1,0.0,9.0
8.1025,120.0,6.919725000000007,33.080275,1,0.0,9.0
8.125,120.0,6.74625,33.25375,1,0.0,9.0
8.147499999999999,120.0,6.572775000000007,33.42722499999999,1,0.0,9.0
8.17,120.0,6.3993,33.6007,1,0.0,9.0
8.192499999999999,120.0,6.2258250000000075,33.774174999999985,1,0.0,9.0
8.215,120.0,6.0523500000000015,33.947649999999996,1,0.0,9.0
8.237499999999999,120.0,5.878875000000008,34.12112499999999,1,0.0,9.0
8.26,120.0,5.705400000000002,34.2946,1,0.0,9.0
8.282499999999999,120.0,5.531925000000009,34.468074999999985,1,0.0,9.0
8.305,120.0,5.358450000000002,34.641549999999995,1,0.0,9.0
8.327499999999999,120.0,5.184975000000009,34.81502499999999,1,0.0,9.0
8.35,120.0,5.0115000000000025,34.9885,1,0.0,9.0
8.3725,120.0,4.8380249999999965,35.161975,1,0.0,9.0
8.395,120.0,4.664550000000003,35.335449999999994,1,0.0,9.0
8.4175,120.0,4.491074999999997,35.508925000000005,1,0.0,9.0
8.44,120.0,4.317600000000004,35.6824,1,0.0,9.0
8.4625,120.0,4.144124999999997,35.855875,1,0.0,9.0
8.485,120.0,3.9706500000000045,36.029349999999994,1,0.0,9.0
8.5075,120.0,3.797174999999998,36.202825000000004,1,0.0,9.0
8.53,120.0,3.623700000000005,36.3763,1,0.0,9.0
8.5525,120.0,3.4502249999999983,36.549775,1,0.0,9.0
8.575,120.0,3.2767500000000056,36.72324999999999,1,0.0,9.0
8.5975,120.0,3.1032749999999987,36.896725,1,0.0,9.0
8.62,120.0,2.929800000000006,37.0702,1,0.0,9.0
8.6425,120.0,2.7563249999999995,37.243674999999996,1,0.0,9.0
8.665,120.0,2.5828500000000068,37.41714999999999,1,0.0,9.0
8.6875,120.0,2.409375,37.590625,1,0.0,9.0
8.709999999999999,120.0,2.235900000000007,37.7641,1,0.0,9.0
8.7325,120.0,2.0624250000000006,37.937574999999995,1,0.0,9.0
8.754999999999999,120.0,1.8889500000000077,38.11104999999999,1,0.0,9.0
8.7775,120.0,1.7154750000000012,38.284525,1,0.0,9.0
8.799999999999999,120.0,1.5420000000000083,38.458,1,0.0,9.0
8.8225,120.0,1.3685250000000015,38.631474999999995,1,0.0,9.0
8.844999999999999,120.0,1.1950500000000088,38.80494999999999,1,0.0,9.0
8.8675,120.0,1.0215750000000021,38.978425,1,0.0,9.0
8.889999999999999,120.0,0.8481000000000093,39.1519,1,0.0,9.0
8.9125,120.0,0.6746250000000027,39.325374999999994,1,0.0,9.0
8.934999999999999,120.0,0.5011500000000099,39.49884999999999,1,0.0,9.0
8.9575,120.0,0.32767500000000327,39.672325,1,0.0,9.0
8.98,120.0,0.1541999999999967,39.8458,1,0.0,9.0
9.0,120.0,0.0,40.0,1,0.0,9.0
9.0025,120.0,0.019274999999996167,39.98072500000001,1,0.0,9.0
9.025,120.0,0.19275000000000272,39.807249999999996,1,0.0,9.0
9.0475,120.0,0.36622499999999564,39.633775,1,0.0,9.0
9.07,120.0,0.5397000000000022,39.460300000000004,1,0.0,9.0
9.0925,120.0,0.7131749999999951,39.28682500000001,1,0.0,9.0
9.115,120.0,0.8866500000000016,39.11335,1,0.0,9.0
9.1375,120.0,1.0601249999999944,38.939875,1,0.0,9.0
9.16,120.0,1.2336000000000011,38.766400000000004,1,0.0,9.0
9.1825,120.0,1.4070749999999939,38.59292500000001,1,0.0,9.0
9.205,120.0,1.5805500000000006,38.41945,1,0.0,9.0
9.2275,120.0,1.7540249999999935,38.245975,1,0.0,9.0
9.25,120.0,1.9275,38.072500000000005,1,0.0,9.0
9.272499999999999,120.0,2.100974999999993,37.89902500000001,1,0.0,9.0
9.295,120.0,2.2744499999999994,37.72555,1,0.0,9.0
9.317499999999999,120.0,2.447924999999992,37.552075,1,0.0,9.0
9.34,120.0,2.621399999999999,37.378600000000006,1,0.0,9.0
9.362499999999999,120.0,2.794874999999992,37.20512500000001,1,0.0,9.0
9.385,120.0,2.9683499999999983,37.03165,1,0.0,9.0
9.407499999999999,120.0,3.1418249999999914,36.858175,1,0.0,9.0
9.43,120.0,3.315299999999998,36.68470000000001,1,0.0,9.0
9.452499999999999,120.0,3.4887749999999906,36.51122500000001,1,0.0,9.0
9.475,120.0,3.662249999999997,36.33775,1,0.0,9.0
9.497499999999999,120.0,3.8357249999999903,36.164275,1,0.0,9.0
9.52,120.0,4.009199999999996,35.99080000000001,1,0.0,9.0
9.5425,120.0,4.182675000000003,35.817325,1,0.0,9.0
9.565,120.0,4.356149999999996,35.64385,1,0.0,9.0
9.5875,120.0,4.529625000000003,35.47037499999999,1,0.0,9.0
9.61,120.0,4.703099999999996,35.29690000000001,1,0.0,9.0
9.6325,120.0,4.8765750000000025,35.123425,1,0.0,9.0
9.655,120.0,5.050049999999995,34.94995,1,0.0,9.0
9.6775,120.0,5.223525000000001,34.776475000000005,1,0.0,9.0
9.7,120.0,5.396999999999995,34.60300000000001,1,0.0,9.0
9.7225,120.0,5.570475000000001,34.429525,1,0.0,9.0
9.745,120.0,5.743949999999994,34.25605,1,0.0,9.0
9.7675,120.0,5.917425000000001,34.082575000000006,1,0.0,9.0
9.79,120.0,6.090899999999993,33.90910000000001,1,0.0,9.0
9.8125,120.0,6.264375,33.735625,1,0.0,9.0
9.834999999999999,120.0,6.437849999999993,33.56215,1,0.0,9.0
9.8575,120.0,6.611324999999999,33.388675000000006,1,0.0,9.0
9.879999999999999,120.0,6.784799999999993,33.21520000000001,1,0.0,9.0
9.9025,120.0,6.958274999999999,33.041725,1,0.0,9.0
9.924999999999999,120.0,7.131749999999991,32.86825,1,0.0,9.0
9.9475,120.0,7.305224999999998,32.69477500000001,1,0.0,9.0
9.969999999999999,120.0,7.478699999999991,32.52130000000001,1,0.0,9.0
9.9925,120.0,7.652174999999998,32.347825,1,0.0,9.0
10.014999999999999,120.0,7.825649999999991,32.174350000000004,1,0.0,9.0
10.0375,120.0,7.999124999999998,32.00087500000001,1,0.0,9.0
10.059999999999999,120.0,8.17259999999999,31.82740000000001,1,0.0,9.0
10.0825,120.0,8.346074999999997,31.653925,1,0.0,9.0
10.105,120.0,8.519550000000002,31.48044999999999,1,0.0,9.0
10.1275,120.0,8.693024999999997,31.30697500000001,1,0.0,9.0
10.15,120.0,8.866500000000002,31.133499999999998,1,0.0,9.0
10.1725,120.0,9.039974999999995,30.960025,1,0.0,9.0
10.195,120.0,9.213450000000002,30.786550000000005,1,0.0,9.0
10.2175,120.0,9.386924999999994,30.61307500000001,1,0.0,9.0
10.24,120.0,9.560400000000001,30.4396,1,0.0,9.0
10.2625,120.0,9.733874999999994,30.266125000000002,1,0.0,9.0
10.285,120.0,9.907350000000001,30.092649999999992,1,0.0,9.0
10.3075,120.0,10.080824999999994,29.91917500000001,1,0.0,9.0
10.33,120.0,10.2543,29.7457,1,0.0,9.0
10.3525,120.0,10.427774999999993,29.572225000000003,1,0.0,9.0
10.375,120.0,10.60125,29.398750000000007,1,0.0,9.0
10.397499999999999,120.0,10.774724999999993,29.22527500000001,1,0.0,9.0
10.42,120.0,10.9482,29.0518,1,0.0,9.0
10.442499999999999,120.0,11.121674999999993,28.878325000000004,1,0.0,9.0
10.465,120.0,11.29515,28.704849999999993,1,0.0,9.0
10.487499999999999,120.0,11.468624999999992,28.53137500000001,1,0.0,9.0
10.51,120.0,11.642099999999997,28.3579,1,0.0,9.0
10.532499999999999,120.0,11.815574999999992,28.184425000000005,1,0.0,9.0
10.555,120.0,11.989049999999997,28.01095000000001,1,0.0,9.0
10.577499999999999,120.0,12.16252499999999,27.837475000000012,1,0.0,9.0
10.6,120.0,12.335999999999997,27.664,1,0.0,9.0
10.622499999999999,120.0,12.50947499999999,27.490525000000005,1,0.0,9.0
10.645,120.0,12.682949999999996,27.31705000000001,1,0.0,9.0
10.667499999999999,120.0,12.856424999999989,27.143575000000013,1,0.0,9.0
10.69,120.0,13.029899999999996,26.970100000000002,1,0.0,9.0
10.7125,120.0,13.203375000000003,26.79662499999999,1,0.0,9.0
10.735,120.0,13.376849999999996,26.62315000000001,1,0.0,9.0
10.7575,120.0,13.550325000000003,26.449675,1,0.0,9.0
10.78,120.0,13.723799999999995,26.276200000000003,1,0.0,9.0
10.8025,120.0,13.897275000000002,26.102724999999992,1,0.0,9.0
10.825,120.0,14.070749999999995,25.92925000000001,1,0.0,9.0
10.8475,120.0,14.244225000000002,25.755775,1,0.0,9.0
10.87,120.0,14.417699999999995,25.582300000000004,1,0.0,9.0
10.8925,120.0,14.591175,25.408825000000007,1,0.0,9.0
10.915,120.0,14.764649999999993,25.23535000000001,1,0.0,9.0
10.9375,120.0,14.938125,25.061875,1,0.0,9.0
10.959999999999999,120.0,15.111599999999992,24.888400000000004,1,0.0,9.0
10.9825,120.0,15.285074999999999,24.714924999999994,1,0.0,9.0
11.004999999999999,120.0,15.458549999999992,24.54145000000001,1,0.0,9.0
11.0275,120.0,15.632024999999999,24.367975,1,0.0,9.0
11.049999999999999,120.0,15.805499999999991,24.194500000000005,1,0.0,9.0
11.0725,120.0,15.978974999999998,24.02102500000001,1,0.0,9.0
11.094999999999999,120.0,16.15244999999999,23.847550000000012,1,0.0,9.0
11.1175,120.0,16.325924999999998,23.674075000000002,1,0.0,9.0
11.139999999999999,120.0,16.49939999999999,23.500600000000006,1,0.0,9.0
11.1625,120.0,16.672874999999998,23.327124999999995,1,0.0,9.0
11.184999999999999,120.0,16.84634999999999,23.153650000000013,1,0.0,9.0
11.2075,120.0,17.019824999999997,22.980175000000003,1,0.0,9.0
11.229999999999999,120.0,17.19329999999999,22.806700000000006,1,0.0,9.0
11.2525,120.0,17.366774999999997,22.63322500000001,1,0.0,9.0
11.275,120.0,17.540250000000004,22.45975,1,0.0,9.0
11.2975,120.0,17.713724999999997,22.286275000000003,1,0.0,9.0
11.32,120.0,17.887200000000004,22.112799999999993,1,0.0,9.0
11.3425,120.0,18.060674999999996,21.939324999999997,1,0.0,9.0
11.365,120.0,18.234150000000003,21.76585,1,0.0,9.0
11.3875,120.0,18.407624999999996,21.592375000000004,1,0.0,9.0
11.41,120.0,18.5811,21.418900000000008,1,0.0,9.0
11.4325,120.0,18.754574999999996,21.24542500000001,1,0.0,9.0
11.455,120.0,18.92805,21.07195,1,0.0,9.0
11.4775,120.0,19.10152499999999,20.898475000000005,1,0.0,9.0
11.5,120.0,19.275,20.724999999999994,1,0.0,9.0
11.522499999999999,120.0,19.44847499999999,20.551525000000012,1,0.0,9.0
11.545,120.0,19.62195,20.37805,1,0.0,9.0
11.567499999999999,120.0,19.79542499999999,20.204575000000006,1,0.0,9.0
11.59,120.0,19.968899999999998,20.03110000000001,1,0.0,9.0
11.612499999999999,120.0,20.14237499999999,19.857625000000013,1,0.0,9.0
11.635,120.0,20.315849999999998,19.684150000000002,1,0.0,9.0
11.657499999999999,120.0,20.48932499999999,19.510675000000006,1,0.0,9.0
11.68,120.0,20.662799999999997,19.337199999999996,1,0.0,9.0
11.702499999999999,120.0,20.83627499999999,19.163725000000014,1,0.0,9.0
11.725,120.0,21.009749999999997,18.990250000000003,1,0.0,9.0
11.747499999999999,120.0,21.18322499999999,18.816775000000007,1,0.0,9.0
11.77,120.0,21.356699999999996,18.64330000000001,1,0.0,9.0
11.792499999999999,120.0,21.53017499999999,18.469825000000014,1,0.0,9.0
11.815,120.0,21.703649999999996,18.296350000000004,1,0.0,9.0
11.8375,120.0,21.877125000000003,18.122874999999993,1,0.0,9.0
11.86,120.0,22.050599999999996,17.949399999999997,1,0.0,9.0
11.8825,120.0,22.224075000000003,17.775925,1,0.0,9.0
11.905,120.0,22.397549999999995,17.602450000000005,1,0.0,9.0
11.9275,120.0,22.571025000000002,17.428974999999994,1,0.0,9.0
11.95,120.0,22.744499999999995,17.255500000000012,1,0.0,9.0
11.9725,120.0,22.917975000000002,17.082025,1,0.0,9.0
11.995,120.0,23.091449999999995,16.908550000000005,1,0.0,9.0
12.0175,120.0,23.264925,16.735074999999995,1,0.0,9.0
12.04,120.0,23.438399999999994,16.5616,1,0.0,9.0
12.0625,120.0,23.611875,16.388125000000002,1,0.0,9.0
12.084999999999999,120.0,23.785349999999994,16.214650000000006,1,0.0,9.0
12.1075,120.0,23.958825,16.041174999999996,1,0.0,9.0
12.129999999999999,120.0,24.132299999999994,15.867700000000013,1,0.0,9.0
12.1525,120.0,24.305774999999997,15.694225000000003,1,0.0,9.0
12.174999999999999,120.0,24.479249999999993,15.520750000000007,1,0.0,9.0
12.1975,120.0,24.652724999999997,15.347274999999996,1,0.0,9.0
12.219999999999999,120.0,24.82619999999999,15.173800000000014,1,0.0,9.0
12.2425,120.0,24.999674999999996,15.000325000000004,1,0.0,9.0
12.264999999999999,120.0,25.17314999999999,14.826850000000007,1,0.0,9.0
12.2875,120.0,25.346624999999996,14.653375000000011,1,0.0,9.0
12.309999999999999,120.0,25.52009999999999,14.479900000000015,1,0.0,9.0
12.3325,120.0,25.693574999999996,14.306425000000004,1,0.0,9.0
12.354999999999999,120.0,25.86704999999999,14.132950000000008,1,0.0,9.0
12.3775,120.0,26.040524999999995,13.959474999999998,1,0.0,9.0
12.399999999999999,120.0,26.213999999999988,13.786000000000016,1,0.0,9.0
12.4225,120.0,26.387474999999995,13.612525000000005,1,0.0,9.0
12.445,120.0,26.560950000000002,13.439049999999995,1,0.0,9.0
12.4675,120.0,26.734424999999995,13.265575000000013,1,0.0,9.0
12.49,120.0,26.9079,13.092100000000002,1,0.0,9.0
12.5125,120.0,27.081374999999994,12.918625000000006,1,0.0,9.0
12.535,120.0,27.25485,12.745149999999995,1,0.0,9.0
12.5575,120.0,27.428324999999994,12.571674999999999,1,0.0,9.0
12.58,120.0,27.6018,12.398200000000003,1,0.0,9.0
12.6025,120.0,27.775274999999993,12.224725000000007,1,0.0,9.0
12.625,120.0,27.94875,12.051249999999996,1,0.0,9.0
12.647499999999999,120.0,28.122224999999993,11.877775000000014,1,0.0,9.0
12.67,120.0,28.2957,11.704300000000003,1,0.0,9.0
12.692499999999999,120.0,28.469174999999993,11.530825000000007,1,0.0,9.0
12.715,120.0,28.64265,11.357349999999997,1,0.0,9.0
12.737499999999999,120.0,28.816124999999992,11.183875,1,0.0,9.0
12.76,120.0,28.9896,11.010400000000004,1,0.0,9.0
12.782499999999999,120.0,29.163074999999992,10.836925000000008,1,0.0,9.0
12.805,120.0,29.33655,10.663449999999997,1,0.0,9.0
12.827499999999999,120.0,29.51002499999999,10.489975000000015,1,0.0,9.0
12.85,120.0,29.6835,10.316500000000005,1,0.0,9.0
12.872499999999999,120.0,29.85697499999999,10.143025000000009,1,0.0,9.0
12.895,120.0,30.03045,9.969549999999998,1,0.0,9.0
12.917499999999999,120.0,30.20392499999999,9.796075000000002,1,0.0,9.0
12.94,120.0,30.377399999999994,9.622600000000006,1,0.0,9.0
12.962499999999999,120.0,30.55087499999999,9.44912500000001,1,0.0,9.0
12.985,120.0,30.724349999999994,9.275650000000013,1,0.0,9.0
13.0075,120.0,30.897825,9.102175000000003,1,0.0,9.0
13.03,120.0,31.071299999999994,8.928700000000006,1,0.0,9.0
13.0525,120.0,31.244775,8.755224999999996,1,0.0,9.0
13.075,120.0,31.418249999999993,8.58175,1,0.0,9.0
13.0975,120.0,31.591725,8.408275000000003,1,0.0,9.0
13.12,120.0,31.765199999999993,8.234800000000007,1,0.0,9.0
13.1425,120.0,31.938675,8.061324999999997,1,0.0,9.0
13.165,120.0,32.11214999999999,7.8878500000000145,1,0.0,9.0
13.1875,120.0,32.285625,7.71437499999999,1,0.0,9.0
13.209999999999999,120.0,32.45909999999999,7.540900000000008,1,0.0,9.0
13.2325,120.0,32.632575,7.367424999999997,1,0.0,9.0
13.254999999999999,120.0,32.80604999999999,7.193950000000001,1,0.0,9.0
13.2775,120.0,32.979524999999995,7.020475000000005,1,0.0,9.0
13.299999999999999,120.0,33.15299999999999,6.847000000000008,1,0.0,9.0
13.3225,120.0,33.326474999999995,6.673525000000012,1,0.0,9.0
13.344999999999999,120.0,33.49994999999999,6.500050000000016,1,0.0,9.0
13.3675,120.0,33.673424999999995,6.326575000000005,1,0.0,9.0
13.389999999999999,120.0,33.84689999999999,6.153100000000009,1,0.0,9.0
13.4125,120.0,34.020374999999994,5.979624999999999,1,0.0,9.0
13.434999999999999,120.0,34.19384999999999,5.806150000000002,1,0.0,9.0
13.4575,120.0,34.367324999999994,5.632675000000006,1,0.0,9.0
13.479999999999999,120.0,34.54079999999999,5.45920000000001,1,0.0,9.0
13.5025,120.0,34.714274999999994,5.2857250000000136,1,0.0,9.0
13.524999999999999,120.0,34.88774999999999,5.112250000000017,1,0.0,9.0
13.5475,120.0,35.06122499999999,4.938775000000007,1,0.0,9.0
13.57,120.0,35.234700000000004,4.765299999999996,1,0.0,9.0
13.5925,120.0,35.40817499999999,4.591825,1,0.0,9.0
13.615,120.0,35.58165,4.418350000000004,1,0.0,9.0
13.6375,120.0,35.75512499999999,4.2448750000000075,1,0.0,9.0
13.66,120.0,35.9286,4.071399999999997,1,0.0,9.0
13.6825,120.0,36.10207499999999,3.897925000000015,1,0.0,9.0
13.705,120.0,36.27555,3.7244499999999903,1,0.0,9.0
13.7275,120.0,36.44902499999999,3.550975000000008,1,0.0,9.0
13.75,120.0,36.6225,3.3774999999999977,1,0.0,9.0
13.772499999999999,120.0,36.79597499999999,3.2040250000000015,1,0.0,9.0
13.795,120.0,36.96945,3.030550000000005,1,0.0,9.0
13.817499999999999,120.0,37.14292499999999,2.857075000000009,1,0.0,9.0
13.84,120.0,37.3164,2.6835999999999984,1,0.0,9.0
13.862499999999999,120.0,37.48987499999999,2.5101250000000164,1,0.0,9.0
13.885,120.0,37.66335,2.3366499999999917,1,0.0,9.0
13.907499999999999,120.0,37.83682499999999,2.1631750000000096,1,0.0,9.0
13.93,120.0,38.0103,1.9896999999999991,1,0.0,9.0
13.952499999999999,120.0,38.18377499999999,1.8162250000000029,1,0.0,9.0
13.975,120.0,38.35725,1.6427500000000066,1,0.0,9.0
13.997499999999999,120.0,38.53072499999999,1.4692750000000103,1,0.0,9.0
14.02,120.0,38.70419999999999,1.295800000000014,1,0.0,9.0
14.0425,120.0,38.877675,1.1223249999999894,1,0.0,9.0
14.064999999999998,120.0,39.051149999999986,0.9488500000000215,1,0.0,9.0
14.087499999999999,120.0,39.22462499999999,0.775375000000011,1,0.0,9.0
14.11,120.0,39.39809999999999,0.6019000000000005,1,0.0,9.0
14.1325,120.0,39.571575,0.4284250000000043,1,0.0,9.0
14.155000000000001,120.0,39.745050000000006,0.2549499999999938,1,0.0,9.0
14.177499999999998,120.0,39.91852499999999,0.08147500000001173,1,0.0,9.0
14.188067444876783,120.0,39.99999999999999,0.0,1,0.0,9.0
14.2,120.0,40.09199999999999,-0.09199999999998454,0,0.0,9.0
14.2225,120.0,40.265475,-0.26547500000000923,0,0.0,9.0
14.245000000000001,120.0,40.438950000000006,-0.4389500000000055,0,0.0,9.0
14.267499999999998,120.0,40.61242499999999,-0.6124249999999876,0,0.0,9.0
14.29,120.0,40.78589999999999,-0.785899999999998,0,0.0,9.0
14.3125,120.0,40.959375,-0.9593749999999943,0,0.0,9.0
14.335,120.0,41.132850000000005,-1.1328500000000048,0,0.0,9.0
14.357499999999998,120.0,41.30632499999999,-1.3063249999999869,0,0.0,9.0
14.379999999999999,120.0,41.47979999999999,-1.4797999999999831,0,0.0,9.0
14.4025,120.0,41.653275,-1.6532750000000078,0,0.0,9.0
14.425,120.0,41.826750000000004,-1.826750000000004,0,0.0,9.0
14.447499999999998,120.0,42.000224999999986,-2.000224999999986,0,0.0,9.0
14.469999999999999,120.0,42.17369999999999,-2.1736999999999966,0,0.0,9.0
14.4925,120.0,42.347175,-2.347174999999993,0,0.0,9.0
14.515,120.0,42.52065,-2.5206500000000034,0,0.0,9.0
14.537499999999998,120.0,42.694124999999985,-2.6941249999999854,0,0.0,9.0
14.559999999999999,120.0,42.86759999999999,-2.8675999999999817,0,0.0,9.0
14.5825,120.0,43.041075,-3.0410750000000064,0,0.0,9.0
14.605,120.0,43.21455,-3.2145500000000027,0,0.0,9.0
14.627499999999998,120.0,43.388024999999985,-3.3880249999999847,0,0.0,9.0
14.649999999999999,120.0,43.56149999999999,-3.5614999999999952,0,0.0,9.0
14.6725,120.0,43.734975,-3.7349749999999915,0,0.0,9.0
14.695,120.0,43.90845,-3.908450000000002,0,0.0,9.0
14.717500000000001,120.0,44.081925000000005,-4.0819250000000125,0,0.0,9.0
14.739999999999998,120.0,44.25539999999999,-4.25539999999998,0,0.0,9.0
14.7625,120.0,44.42887499999999,-4.428874999999991,0,0.0,9.0
14.785,120.0,44.60235,-4.602350000000001,0,0.0,9.0
14.807500000000001,120.0,44.775825000000005,-4.7758249999999975,0,0.0,9.0
14.829999999999998,120.0,44.94929999999999,-4.949299999999994,0,0.0,9.0
14.8525,120.0,45.12277499999999,-5.12277499999999,0,0.0,9.0
14.875,120.0,45.29625,-5.296250000000001,0,0.0,9.0
14.8975,120.0,45.469725000000004,-5.469725000000011,0,0.0,9.0
14.919999999999998,120.0,45.643199999999986,-5.643199999999979,0,0.0,9.0
14.942499999999999,120.0,45.81667499999999,-5.816674999999989,0,0.0,9.0
14.965,120.0,45.99015,-5.99015,0,0.0,9.0
14.9875,120.0,46.163625,-6.163624999999996,0,0.0,9.0
15.009999999999998,120.0,46.337099999999985,-6.337099999999992,0,0.0,9.0
15.032499999999999,120.0,46.51057499999999,-6.510574999999989,0,0.0,9.0
15.055,120.0,46.68405,-6.684049999999999,0,0.0,9.0
15.0775,120.0,46.857525,-6.85752500000001,0,0.0,9.0
15.099999999999998,120.0,47.030999999999985,-7.0309999999999775,0,0.0,9.0
15.122499999999999,120.0,47.20447499999999,-7.204474999999988,0,0.0,9.0
15.145,120.0,47.37795,-7.3779499999999985,0,0.0,9.0
15.1675,120.0,47.551425,-7.551424999999995,0,0.0,9.0
15.189999999999998,120.0,47.724899999999984,-7.724899999999991,0,0.0,9.0
15.212499999999999,120.0,47.89837499999999,-7.898374999999987,0,0.0,9.0
15.235,120.0,48.07185,-8.071849999999998,0,0.0,9.0
15.2575,120.0,48.245325,-8.245325000000008,0,0.0,9.0
15.280000000000001,120.0,48.41880000000001,-8.418800000000005,0,0.0,9.0
15.302499999999998,120.0,48.59227499999999,-8.592274999999987,0,0.0,9.0
15.325,120.0,48.76575,-8.765749999999997,0,0.0,9.0
15.3475,120.0,48.939225,-8.939224999999993,0,0.0,9.0
15.370000000000001,120.0,49.11270000000001,-9.112700000000018,0,0.0,9.0
15.392499999999998,120.0,49.286174999999986,-9.286174999999986,0,0.0,9.0
15.415,120.0,49.459649999999996,-9.459649999999996,0,0.0,9.0
15.4375,120.0,49.633125,-9.633125000000007,0,0.0,9.0
15.46,120.0,49.8066,-9.806600000000003,0,0.0,9.0
15.482499999999998,120.0,49.980074999999985,-9.980074999999985,0,0.0,9.0
15.504999999999999,120.0,50.153549999999996,-10.153549999999996,0,0.0,9.0
15.5275,120.0,50.327025,-10.327024999999992,0,0.0,9.0
15.55,120.0,50.5005,-10.500500000000002,0,0.0,9.0
15.572499999999998,120.0,50.673974999999984,-10.673974999999984,0,0.0,9.0
15.594999999999999,120.0,50.84744999999999,-10.84744999999998,0,0.0,9.0
15.6175,120.0,51.020925,-11.020925000000005,0,0.0,9.0
15.64,120.0,51.1944,-11.194400000000002,0,0.0,9.0
